ID_CJYP,DESC_CJYP,DIRECCION,CODPOSTAL,TELEFONO,X,Y,AGENCIA_NEW,ID_LOCALIDAD,RESPONSABLE,PROBIENESTAR,ESTADO,COMISIONVIGENTE,ENFERMERIA,PEDICURIA,AUTOCUIDADO,RECREATIVA
"3,369",CONSEJO DE LA TERCERA EDAD DE RECONQUISTA,ITURRASPE 1635 1635 ,3560,03482-426635,-59.65618,-29.14221,,"5,815",GIORGINI HAYDEE,1,1,1,0,0,0,0
"3,370",C JYP NAC SAN ANTONIO OBLIGADO,ZONA URBANA  S/N,3587,,-59.28333,-28.38333,,"5,994",GONZALEZ JOSE MARIA,1,1,1,0,0,0,0
"3,371",C JYP DE TACUARENDI,ALTE BROWN Y RIO NEGRO S/N,3587,92701,-59.28333,-28.41667,,"6,118",APUD LEONIDES,1,1,1,0,0,0,0
"3,372",C JYP DE VILLA ANA,BUENOS AIRES Y CHILE S/N,3583,,-59.63333,-28.48333,,"6,327",MARTINEZ  ELDA ROSA,1,1,1,0,0,0,0
"3,373",C JYP DE VILLA GUILLERMINA,RIVADAVIA  S/N ,3589,03482-475079,-59.46667,-28.23333,,"5,817",ROMITI SILVIA,1,1,1,0,0,0,0
"3,374",C JYP DE VILLA OCAMPO,P. ANGEL TIBALDO  1003,3580,66297,-59.33333,-28.48333,,"6,210",DIAZ LEANDRO,1,1,1,0,0,0,0
"3,375","C JYP. MARIT., PORT., Y AFINES DE ALTO VERDE - SANTA FE",MANZANA 5  ,3001,,-60.68333,-31.66667,318,"5,827",AGUILERA ANASTACIO,0,1,1,0,0,0,0
"3,376",C JYP NAC ARROYO AGUIAR,URQUIZA 250 250,3014,4901009/1140,-60.66667,-31.41667,,"5,828",CARANDE RAMON,1,1,1,0,0,0,0
"3,377",C JYP NAC DE SAN JOSE DEL RINCON - ARROYO LEYES -,GAMBOA Y DORREGO S/N  S/N,3001,970581,-60.68333,-31.45000,,"6,328",PUGLISI VICENTE,1,1,1,0,0,0,0
"3,378",C JYP DE EMILIA,JUAN D GARAY Y ZASPE S/N,3036,03497-493103,-60.71667,-31.05000,,"6,212",RODRIGUEZ BELMA,0,1,1,0,0,0,0
"3,379",MOV JYP PAIVENSE,25 DE MAYO Y MORENO ,3020,156110102 ENF.,-60.65000,-31.30000,,"5,833",MOLINAS GERMAN,1,1,1,0,0,0,0
"3,380",C MUTUAL JYP FERROV HISPANO ARGENTINO,"PELLEGRINI,CARLOS 2510 ",3020,940383,-60.65000,-31.30000,,"5,833",SANCHEZ REYNALDO,0,1,1,0,0,0,0
"3,381",C JYP NACIONALES DE LA GUARDIA,LA GUARDIA S/N°  S/N,3001,,0.00000,0.00000,,,LUTHI DORA,1,1,1,0,0,0,0
"3,382",C JYP NAC LLAMBI CAMPBELL CABAL Y EMILIA,AV SAN MARTIN  432,3036,0497-20085,-60.75000,-31.18333,,"5,834",PARISSI RUTH,1,1,1,0,0,0,0
"3,383",C JYP DE MONTE VERA Y ZONA,DR PUCCIO Y SANTA FE  S/N,3014,4904032,-60.68333,-31.53333,,"5,835",TASSI ELISA,1,1,1,0,0,0,0
"3,384",C JYP NAC DE NELSON,SARMIENTO      593,3032,92130,-60.76667,-31.26667,,"5,836",PRESSER PEDRO,1,1,1,0,0,0,0
"3,385",C JYP PRESBITERO BERNARDINO MARTINEZ,SAN MARTIN 1040 1040,3018,960467,-60.73096,-31.49356,,"6,020",BERETTA SARA,0,1,1,0,0,0,0
"3,386",C DE JYP. SAN MIGUEL ARCANGEL,STORNI 1526,3018,,-60.73333,-31.48333,,"6,020",CASTAÑEDA CATALINA,1,1,1,0,0,0,0
"3,387",C JYP NAC DE SAUCE VIEJO,GRAL PAZ 2250 2250,3016,4950065,-60.85000,-31.76667,,"6,215",PAEZ EMILIA,0,1,1,0,0,0,0
"3,388",ASOC MUT JYP FERROVIARIOS,CANDIOTI MARCIAL 3142 3142,3000,528565,-60.69650,-31.64058,,"5,839",TORNIMBENI MARCELO,1,1,1,0,0,0,0
"3,389",C JYP CERVECEROS,ALBERDI 3926 3926,3000,4539231,-60.69108,-31.63370,,"5,839",GALIANO EDUARDO,0,1,1,0,0,0,0
"3,390",C JYP NAC DE SANTA FE,LA PAZ 3680 3680,3000,538106,-60.71667,-31.65000,,"5,839",SOINI ALBINO,1,1,1,0,0,0,0
"3,391",ASOC DOC NAC JYP LEY 14473,GRAL LOPEZ 3126 ,3000,4604817,-60.71667,-31.65000,,"5,839",,0,,,,,,
"3,392",C JYP DE LA PROV DE SANTA FE NICASIO OROÐO,SANTIAGO DEL ESTERO 2832 ,3000,524062,-60.70710,-31.63712,,"5,839",CENTORRINA ALMINA,0,1,1,0,0,0,0
"3,393",C JYP BARRIO ROMA,PJE MAGALLANES 4072 4072,3000,525711,-60.72510,-31.64030,,"5,839",FRUTOS MARIA ELENA,1,1,1,0,0,0,0
"3,394",C MUT JYP NAC FERROV Y PROV SANTA FE,AV GRAL  LOPEZ   3126 3126,3000,594030,-60.71667,-31.65000,,"5,839",LAFUENTE EUSEBIO,1,1,1,0,0,0,0
"3,395",ASOC JYP DE LA UNIVERSIDAD DEL LITORAL,GOBERNADOR VERA  3121,3000,4529643,-60.71667,-31.65000,,"5,839",RAVERA LAURA,0,1,1,0,0,0,0
"3,396",C JYP DE VILLA MARIA SELVA,ALVEAR 6133 6133,3000,693312,-60.68970,-31.61292,,"5,839",NITRI CAYETANO,1,1,1,0,0,0,0
"3,397",C JYP DE LA MARINA MERCANTE DE SANTA FE,MALVINAS  3165,3000,50394,-60.71667,-31.65000,,"5,839",GONZALEZ JUAN,0,1,1,0,0,0,0
"3,398",ASOC JYP TELEFONICOS DE SANTA FE,SAN MARTIN 3059 3059,3000,4563138,-60.70500,-31.64057,,"5,839",CIORCIARI NORMA,0,1,1,0,0,0,0
"3,399",ASOC JYP DE CORREOS Y TELEGRAFOS AJUPENCYT,RIVADAVIA (LOCAL 42) 2553 ,3000,4565347,-60.71667,-31.65000,,"5,839",,0,,,,,,
"3,400",C JYP DEL TRANSPORTE DE PASAJEROS DE SANTA FE,OBISPO GELABERT 2735 2735,3000,524472,-60.71667,-31.65000,318,"5,839",OJEDA PEDRO,1,1,1,0,0,0,0
"3,401",C JYP NAC Y ANEXOS A OTRAS CAJAS DON BOSCO,DR. ZAVALLA 7201 7201,3000,896074,-60.70664,-31.59887,,"5,839",BECK LORENZO,1,1,1,0,0,0,0
"3,402",C JYP BARRIO CENTENARIO,INDEPENDENCIA 3245 3245,3000,590156,-60.72452,-31.66746,,"5,839",RUDI RAMON,1,1,1,0,0,0,0
"3,403",C JYP NAC DEL BARRIO EL POZO,MANZA 14 - VIVIENDA  13  13,3000,510599,-60.71667,-31.65000,,"5,839",FUNES EPIFANIO,1,1,1,0,0,0,0
"3,404",C JYP SETUBAL ESTE BARRIO EL POZO,TORRE 8 B°ELPOZO LOC9 BA 4 ,3000,4551195,-60.71667,-31.65000,,"5,839",,0,,,,,,
"3,405",C JYP DE LA JURIS DE LA VECINAL CIUDADELA NORTE,ROQUE SAENZ PENA 6072 6072  ,3000,4894794,-60.71454,-31.60823,,"5,839",BUFFA CONSTANCIO,1,1,1,0,0,0,0
"3,406",ASOC DEL PERS NO DOC DE LA UNIVERSIDAD DEL LITORAL -APUL-,1¦ DE MAYO 3164 72  ,3000,571243,-60.70826,-31.63857,,"5,839",ALVAREZ MIRTA,1,1,1,0,0,0,0
"3,407",MESA COORD NAC DE ORG DE JYP FILIAL STA FE,OBISPO GELABERT 2735 ,3000,4550482/4520587,-60.71667,-31.65000,,"5,839","GONZALEZ, JUAN",0,1,1,0,0,0,0
"3,408",C JYP NAC Y ANEXOS A OTRAS CAJAS 9 DE JULIO,PEDRO FERRE 2948 2948 ,3000,4527076,-60.70522,-31.62537,,"5,839",DEMONTE EMILCAR,1,1,1,0,0,0,0
"3,409",C JYP 20 DE JUNIO,PEDRO DIAZ COLODRERO  3464 ,3000,4525590,-60.71667,-31.65000,,"5,839",CASTELLANI  RITA,1,1,1,0,0,0,0
"3,410",C JYP DE LA IND FRIGORIFICA - SANTA FE -,25 DE MAYO 1918 1918,3000,4892945,-60.70737,-31.65358,,"5,839",ALDAO RAQUEL,1,1,1,0,0,0,0
"3,411",C PROVINCIAL DE JYP DE ATE,SAN LUIS  2854 , 3000,531903,-60.70223,-31.64347,,"5,839",,0,,,,,,
"3,412","SUB-COM JYP DE LA ASOC VEC UNION, PROG Y LIBERTAD DE BARRANQUITAS",PJE MANUEL LEIVA 3660,3000,538569,-60.71667,-31.65000,,"5,839",SADONIO EDUARDO,1,1,1,0,0,0,0
"3,413",C JYP NAC JUAN BAUTISTA ALBERDI,CANDIOTTI 6380 133 ,3000,,-60.68782,-31.61108,,"5,839",IBURI ELIDA,1,1,1,0,0,0,0
"3,414",C JYP NAC Y ANEXO A OTRAS CAJAS NTRA SRA DE POMPEYA,SAN JOSE 8137 8137,3000,691388,-60.70686,-31.58976,,"5,839",LEIVA CARLOS,1,1,1,0,0,0,0
"3,415",C JYP NAC ALTO VERDE,MANZANA 3 ALTO VERDE  S/N,3000,536938,-60.71667,-31.65000,,"5,839",ARREDONDO CORNELIO,1,1,1,0,0,0,0
"3,416",C JYP NAC LAS FLORES,PAVON Y ESTRADA  S/N,3000,4890629,-60.71667,-31.65000,,"5,839",MONZON ANGEL,1,1,1,0,0,0,0
"3,417",C JYP NAC SARGENTO CABRAL,DERQUI 1873 53  ,3000,691857,-60.68965,-31.61823,,"5,839",REQUENA LORENZO,1,1,1,0,0,0,0
"3,418",CLUB DE LOS ABUELOS,BELGRANO 6130 ,3000,63891,-60.69163,-31.61254,,"5,839",,0,,,,,,
"3,419",C JYP BARRIO SARGENTO CABRAL,GENERAL PAZ 7041 77  ,3000,602888,-60.71667,-31.65000,,"5,839",FILIPPA CEFERINO,1,1,1,0,0,0,0
"3,420",C JYP NAC BARRIO YAPEYU,RIO NEGRO 6578 6578,3000,85322,-60.73965,-31.57161,,"5,839",AULLERO JULIO,1,1,1,0,0,0,0
"3,421",C JYP NAC DE BARRIO SAN JERONIMO,MANZANA 5 DTO 123  123,3000,,-60.71667,-31.65000,,"5,839",PFEIFFER ALBERTO,1,1,1,0,0,0,0
"3,422",SUB-COM JYP DE YPF SUPE FILIAL SANTA FE,RIVADAVIA 2585 ,3000,555241,-60.70459,-31.64641,,"5,839",,0,,,,,,
"3,423",C JYP FERROV NAC DE LA FRATERNIDAD SECCIONAL STA FE,"PAZ,GENERAL 5339 ",3000,4537529,-60.71667,-31.65000,,"5,839",,0,,,,,,
"3,424",C JYP EN FORMACION MARIANO CABAL,PASAJE DAVID PE?A 4880 4880,3000,4889736,-60.72322,-31.59861,,"5,839",POGLIACOMI CESAR,1,1,1,0,0,0,0
"3,425",C JYP CAMINEMOS JUNTOS,ALVEAR 4816 4816,3000,455-8216,-60.69303,-31.62490,,"5,839",GIANNELLI ELIO,1,1,1,0,0,0,0
"3,426",C JYP ACCION SOLIDARIA,AV GRAL PAZ 5530,3000,,-60.71667,-31.65000,,"5,839",SCHWEIZER ANTONIO,1,1,1,0,0,0,0
"3,427",C JYP NAC B° LOS HORNOS,FACUNDO ZUVIRIA 6143 6143,3000,890504,-60.70455,-31.60966,,"5,839",GIORIA ROSA,1,1,1,0,0,0,0
"3,428",C JYP NAC DE SERVICIOS PUBLICOS DE SANTA FE,ESTRADA 7450 149 ,3000,897214,-60.71605,-31.59445,,"6,124",CAMPODONICO ANGEL,1,1,1,0,0,0,0
"3,429",FED DE CENTROS DE JYP DE SANTA FE,SAN MARTIN  3059,3000,0342-4563138/20,-60.71667,-31.65000,,"5,839",CIORCIARI  NORMA,0,1,1,0,0,0,0
"3,430",CTRO. DE JYP GASTRONOMICOS DE LA CDAD. DE SANTA FE,SAN JERONIMO 3052 ,3000,,-60.70626,-31.64036,,"5,839",PAMPICLIONI NANCY,0,1,1,0,0,0,0
"3,431",C JP Y 3 EDAD MALVINAS ARGENTINAS,FACUNDO ZUVIRIA 5031 158 ,3000,456-4025,-60.70569,-31.61992,318,"5,839",OJEDA RAMONA,1,1,1,0,0,0,0
"3,432",C JYP NAC GUADALUPE OESTE,BELGRANO 6930 162 ,3000,4601456,-60.68950,-31.60520,,"5,839",ACUÑA VILMA,1,1,1,0,0,0,0
"3,433",CTRO DE JUB DE MARIA AUXILIADORA BARRIO BELGRANO,SAN MARTIN 6955 6955,3000,4602-2564,-60.69423,-31.60406,,"5,839",GIORIA BLANCA,1,1,1,0,0,0,0
"3,434",C PARA LA 3¦ EDAD OTOÐO FELIZ,LAS HERAS  4435,3000,453-4148,-60.71667,-31.65000,318,"5,839",ROSSI SOLANGE,0,1,1,0,0,0,0
"3,435",CENTRO DE JUB. Y PENS. FERROVIARIOS UNIDOS,SANTIAGO DERQUI 2108 ,3000,453-2055,-60.69229,-31.61746,,"5,839",GIANCARELLI FELIZ,1,1,1,0,0,0,0
"3,436",CTRO DE JYP NAC. APOYO AL OSTOMIZADO,HIPOLITO IRIGOYEN 2734 2734,3000,,-60.70724,-31.64180,,"5,839",SALUCCI ITALIA,0,1,1,0,0,0,0
"3,437",CTRO DE JYP. MIS ABUELOS,OBISPO BONEO  4154,3000,0342-4887179,-60.71667,-31.65000,,"5,839",RAMSEYER  ERNESTO,0,1,1,0,0,0,0
"3,438",GRUPO ABUELOS 2000,PASAJE REPUBLICA DE SIRIA  4690,3000,455-3162,-60.71667,-31.65000,,"5,839",CLARI EUGENIA LEOPOLDINA,0,1,1,0,0,0,0
"3,439",CTRO. DE JYP UNION FERROVIARIA DE SANTA FE,CASTELLANO 1646 1646,3000,0342-4528646,-60.69261,-31.63674,,"5,839",CAMI¿A HONORIO,1,1,1,0,0,0,0
"3,440",CTRO. DE EX SOLDADOS COMB. DE MALVINAS,PEDRO VITTORI 4282 ,3000,4573559,-60.69889,-31.62900,,"5,839",,0,,,,,,
"3,441",C JYP DE SANTO TOME,25 DE MAYO 1730 1730,3016,743349,-60.76240,-31.66275,,"6,128",JATON PABLO,1,1,1,0,0,0,0
"3,442",FED SANTAFESINA DE ENTIDADES DE JYP,HIPOLITO YRIGOYEN  2734,3000,(0342)-4539782,-60.71667,-31.65000,,"5,839",ALVAREZ MIRTA,0,1,1,0,0,0,0
"3,443",C JYP NAC DE SAN CARLOS,MORENO 262 32  ,3013,20401,-60.82387,-31.55000,,"5,876",COLOMBERO RENE,1,1,1,0,0,0,0
"2,983",C JP Y 3 EDAD GRAL SAN MARTIN,LUIS AGOOTE 2257,7600,,-57.56667,-38.00000,414,678,AZCURRA JOSE,1,1,1,0,0,0,0
"2,984",C JYP ENCUENTRO FELIZ,ROSALES 1400 113 ,7600,0223-4820430,-57.56667,-38.00000,414,678,,1,2,0,0,0,0,0
"2,985",AGRUPACION DE JYP LA 3° EDAD PAMPA Y CIELO (A.J.U.P.E.),LA RIOJA  3965,7600,0223-474-9358,-57.56667,-38.00000,414,678,MORRO JOSE LUIS,0,2,0,0,0,0,0
"2,986",CTRO. DE JYP. MUNICIPALES MARPLATENSES,JUJUY 1985 ,7600,(0223) 94-4152,-57.55632,-37.99778,414,678,,0,,,,,,
"2,987",CENTRO DE JYP DE CORREO,LA RIOJA 3298 ,7600,,-57.56041,-38.01051,414,678,,0,,,,,,
"2,988",CTRO. DE JYP. RINCON DE ESPERANZAS,RIZZUTTO  96,7600,(0223) 470-1738,-57.56667,-38.00000,414,678,ZAMAZZARO LUIS,1,1,1,0,0,0,0
"2,989",MESA DE ENLACE DE JYP DE MAR DEL PLATA Y ZONA,HIPOLITO IRIGOYEN 1549 ,7600,0223-491-3756/4,-57.54836,-37.99696,414,678,,0,,,,,,
"2,990",CTRO DE JUB PENS RET Y DE LA 3¦ EDAD PTE ARTURO HUMBERTO ILLIA,FUNES 2554 ,7600,0223-4773582.-,-57.56586,-37.99951,414,678,STATO ESTER ADELA,0,1,1,0,0,0,0
"2,991",CTRO DE JUB. FLORENCIO SANCHEZ,GENOVA 5995,,,-57.56667,-38.00000,414,678,BARRERA  EMILCE,0,1,1,0,0,0,0
"2,992",CTRO. DE J.P. Y DE LA TERCERA  EDAD LOS AMIGOS DEL SOL,CANESSA 17  17,7600,,-57.60428,-37.99428,414,678,RAMIREZ ZULEMA,1,1,1,0,0,0,0
"2,993","CTRO. DE J, P. Y TERCERA EDAD CERRITO SUR .-",SICILIA 4555 ,7600,,-57.57391,-38.04935,414,678,,0,2,0,0,0,0,0
"2,994","CTRO. DE J, P. Y TERCERA EDAD FELIPE GELAY - JUAN MANETTI",SAN MARTIN 3784 3784,7600,0223-473-3352,-57.55828,-37.99386,414,678,RIDOLFI OSCAR,0,1,1,0,0,0,0
"2,995","CTRO. DE J,P, Y EDAD ADULTA LA NUEVA AURORA DE GRAL. PUEYRREDON",GENOVA 8269,7600,,-57.56667,-38.00000,414,678,MOREL MARTA,0,1,1,0,0,0,0
"2,996","CENTRO DE JYP DE ADMINIST, MAESTRANZA Y SERV DE LOS CASINOS NACIONALES",RIVADAVIA 3515 ,7600,0223-475-4772.-,-57.55628,-37.99574,414,678,,0,,,,,,
"2,997",CENTRO DE JYP DE COMERCIO,SALTA 1864,7600,0223-491-0775/6,-57.56667,-38.00000,414,678,ECHEVARRIA MARIANO,0,1,1,0,0,0,0
"2,998",ASOC JYP 11 DE SETIEMBRE,11 DE SETIEMBRE     3762,7600,4742622,-57.56667,-38.00000,414,678,TELLECHEA SUSANA,0,1,1,0,0,0,0
"2,999",AGRUP JYP DE TERMAS HUINCO,AZOPARDO 4500 65  ,7600,893118/489-3114,-57.56354,-38.04167,414,678,PIERRESTEGUI ATILANO,1,1,1,0,0,0,0
"3,000",ASOC NUEVA ESPERANZA MAR DEL PLATA,EL CANO   6157,7600,481-5400,-57.56667,-38.00000,414,678,PAZ  BENITO ALBERTO,0,1,1,0,0,0,0
"3,001",CLUB DE LA 3ª EDAD CAMINEMOS JUNTOS,QUINTANA 3648 3648,7600, 475-8795,-57.56988,-38.01047,414,678,SANTOPOLO ELIDA IDA,1,1,1,0,0,0,0
"3,002",C JUB INTEGRACION PLENITUD,AYOLAS 4892 4892,7600,911545,-57.56139,-38.03442,414,678,LLANO AZUCENA,1,1,1,0,0,0,0
"3,003",C JYP Y 3ª EDAD SOLIDARIA,ITUZAINGO  4040 ,7600,472-1825,-57.56667,-38.00000,414,678,MARASCHINI SEGUNDO,1,1,1,0,0,0,0
"3,004",C JYP DE PAMI POR LA JUSTICIA SOC Bº SARMIENTO,MALVINAS 1639 1639,7600,78-5555,-57.57924,-37.98246,414,678,LEVAGGI ANA MARIA,1,1,1,0,0,0,0
"3,005",C JUB CASINOS NAC (RAMA JUEGO),GUIDO 2886 2886,7600,475-1895,-57.56693,-38.00254,414,678,FLORENCIO HORACIO,1,1,1,0,0,0,0
"3,006",C JYP TELEFONICOS DE MAR DEL PLATA,URUGUAY 1811 ,7600,4747324,-57.57443,-37.98694,414,678,,0,,,,,,
"3,007",C JYP Y LA 3? EDAD INDUSTRIA DE LA CONSTRUCCION,OLAZABAL 1470 1470,7600,023-4963256,-57.55973,-37.99018,414,678,PIEZZI TERESA,0,1,1,0,0,0,0
"3,008",C JYP DEL PUERTO DE MAR DEL PLATA,IRALA 4224 4224,7600,0223-4803964,-57.55652,-38.03928,414,678,FOVANO FRANCISCO,0,1,1,0,0,0,0
"3,009",ASOC JYP Y DE LA 3ª EDAD DEL Bº CERRITO Y SAN SALVADOR,LEONARDO ROSALES  4949  ,7600,489-2228,-57.56667,-38.00000,414,678,GONZALO FELIX,1,1,1,0,0,0,0
"3,010",CLUB JYP REC Y CULT VOLVER A VIVIR,JUJUY 3266 3266,7600,751678,-57.56441,-38.00814,414,678,"AQUINO, AMABILIA",0,1,1,0,0,0,0
"3,011",C JYP DE PAMI DE PUNTA MOGOTES Y ZONA,GENOVA 2060 2060,7600,485-0537,-57.55164,-38.06513,414,678,juan carlos federico,1,1,1,0,0,0,0
"3,012",C JYP FERROVIARIOS DE MAR DEL PLATA,RIVADAVIA  4485,7600,023-4-747911/72,-57.56667,-38.00000,414,678,DELLO RUSSO CARMEN,0,1,1,0,0,0,0
"3,013",C JYP Y LA 3¬ EDAD PAMI POR LA JUST SOC BARRIO EL GAUCHO Y ZONA,REF UNIVERSITARIA 645,7600,(0221)-4826702,-57.56667,-38.00000,414,678,BIGAR GRACIELA MABEL,1,1,1,0,0,0,0
"3,014",C JYP DEL BCO. DE LA NAC. ARGENTINA MAR DEL PLATA,GENERAL ROCA  3526,7600,0223-474-5166,-57.56667,-38.00000,414,678,DI LUCA  CESAR ANTONIO,0,1,1,0,0,0,0
"3,015",C JYP MAR DEL PLATA,25 DE MAYO  3842 ,7600,0223-4746843,-57.56667,-38.00000,414,678,GIULIANI DOMINGO,1,1,1,0,0,0,0
"3,016",COM JYP BANCARIOS SECC MAR DEL PLATA,SAN LUIS 2069 ,7600,957711,-57.54974,-38.00211,414,678,,0,,,,,,
"3,017",C JYP DE BATAN,CALLE 52 Y 46  S/N,7601,464-3045,-57.71667,-38.00000,414,674,JUAREZ OLGA,1,1,1,0,0,0,0
"3,018",CTRO. DE JYP. DE ESTACION CAMET,SANTA ELENA  160 ,7612,,-57.60000,-37.88333,414,675,"SUAREZ, NESTOR",1,1,1,0,0,0,0
"3,019",C JYP LA GLORIA DE LA PEREGRINA,RUTA 226 KM.19.700  102 ,7601,463-0203,-57.78333,-37.93333,414,680,,1,2,0,0,0,0,0
"3,020",C INTERVECINAL JYP LOS ABUELOS DE SERENA,CALLE 447  579,7600,023-67244746754,-57.56667,-38.00000,414,678,VELAZQUEZ  DANIEL,1,1,1,0,0,0,0
"3,021",C JYP DE ADOLFO GONZALEZ CHAVEZ,ESPAÑA 62 7   ,7413,81534,-60.10000,-38.03333,414,315,LABBATE MARIA,1,1,1,0,0,0,0
"3,022",C JYP DE LA GARMA,CASTRO BARROS 22 22,7515,94280,-60.41667,-37.95000,414,317,BOZZOLO ELIDA,1,1,1,0,0,0,0
"3,023",C JYP DE BENITO JUAREZ,CORDOBA Y MAIPU 99 3   ,7020,54277,-59.66667,-37.68333,414,395,MARCHI MARIO,1,1,1,0,0,0,0
"3,024",C JYP DE ESTACION FORTABAT Y BAKER,2 DE ABRIL 16 2   ,7005,98420,-59.40000,-37.68333,414,402,LEVEAU FILIBERTO,1,1,1,0,0,0,0
"3,025",ASOC JYP DE LOBERIA,PUEYRREDON 61,7635,02261-440205,-58.76667,-38.16667,414,787,BLANCHARD MABEL LEONOR,1,1,1,0,0,0,0
"3,026",C JYP DE QUEQUEN,519  2746,7631,452-6574,-58.69780,-38.55289,414,872,HERRERO CARLOS ALBERTO,1,1,1,0,0,0,0
"3,027",ASOC JYP DE SAN MANUEL,ESTACION FF CC  S/N,7007,02261-498372,-58.85000,-37.78333,414,789,GOMEZ JUANA,1,1,1,0,0,0,0
"3,028",C JYP VOLVER A VIVIR DE MAIPU,9 DE JULIO  446 ,7160,422207,-57.90000,-36.86667,414,818,ALDUNCIN RAUL,1,1,1,0,0,0,0
"3,029",ASOC JYP ARBOLITO CORONEL VIDAL,NICANOR EZEIZA  685,7174,432775,-57.73333,-37.45000,414,823,JATO MARTA INES,1,1,1,0,0,0,0
"3,030",CENTRO PIRANENSE DE JUBILADOS Y PENSIONADOS,MARIANO MORENO 515,7172,,-57.78333,-37.28333,414,825,RIOS  OLGA ZUNILDA,1,1,1,0,0,0,0
"3,031",ASOC JYP NTRA SRA DE LUJAN  VIVORATA,EL ESPINILLO Y PADRE ARREGUI  S/N ,7612,,-57.66667,-37.66667,414,829,AZURMENDI  DELIA NOEMI,1,1,1,0,0,0,0
"3,032",C JYP DE SANTA CLARA DEL MAR RENACER,MONTECARLO 420 420,7609,469-3241/3663,-57.52345,-37.88785,414,828,MOTTA MARTA,1,1,1,0,0,0,0
"3,033",C JYP BARRIO SUR NECOCHEA,CALLE 71  2158,7630,02262-425475,-59.13333,-37.33333,414,"1,119",PAJON JULIA NELIDA,0,1,1,0,0,0,0
"3,034",C JYP BARRIO OESTE,65 Y 76 3493 3493,7630,262615,-58.75000,-38.56667,414,871,"CABALLERO, JUAN",1,1,1,0,0,0,0
"3,035",C JYP BARRIO 9 DE JULIO,CALLE 77  4866,7630,430985,-58.75000,-38.56667,414,871,GADDI CARLOS ALBERTO,0,1,1,0,0,0,0
"3,036",ASOC JYP BARRIO NORTE -NECOCHEA-,CALLE 70  2365,7630,02262-528660,-58.75000,-38.56667,414,871,GOMEZ  JOSE FELIPE,0,1,1,0,0,0,0
"3,037",C JYP B° PUERTO,CALLE 51 877 ,7630,431878,-58.71882,-38.56437,414,871,,0,,,,,,
"3,038",C DE JYP DEL PERSONAL DE DRAGADO Y BALIZAMIENTO NECOCHEA-QUEQUEN,56  2673,7630,(02262) 427059,-58.75000,-38.56667,414,871,SEIJAS RUPERTO MARIO,0,1,1,0,0,0,0
"3,039",ASOC JYP DE NECOCHEA,CALLE 63  2361,7630,02262-426666,-58.75000,-38.56667,414,871,GIUNTI ROBERTO,1,1,1,0,0,0,0
"3,040",C JYP DE CLARAZ,PLANTA URBANA  ,7005,02264-492025,-59.28333,-37.90000,414,866,ESPERATTI DNIEL,1,1,1,0,0,0,0
"3,041",ASOC JYP DE JUAN N FERNANDEZ,35 Y 20 S/N°  S/N   ,7011,98347,-59.26667,-38.01667,414,868,SALVADEO DORA,1,1,1,0,0,0,0
"3,042",C JYP DE LA DULCE ESPERANZA,Nº 35  40 ,7637,,-59.20000,-38.28333,414,869,MASSACCESI AMANDA,1,1,1,0,0,0,0
"3,043",C JYP JUSTO JOCANO DE LA LOC DE RAMON SANTAMARINA,8 ENTRE 9 Y 10   S/N,7641,,-59.33333,-38.45000,414,873,LOPEZ PASCUAL,1,1,1,0,0,0,0
"3,044",C JYP B° UNIVERSIDAD DE LA CIUDAD DE QUEQUEN,CALLE 510 765,7631,5-2530,-58.69780,-38.55289,414,872,GARRIDO PABLO,0,1,1,0,0,0,0
"3,045",ASOC MUT DE ASIST RECIPROCA JYP DE RAUCH AMAR,SAN MARTIN  366  ,7203,42470,-59.10000,-36.78333,414,"1,004",AVILA EMILSA,1,1,1,0,0,0,0
"3,046",ASOC JYP DE SAN CAYETANO,12 DE OCTUBRE  121,7521,02983-471071,-59.61667,-38.35000,414,"1,086",GRUBER DELIA,1,1,1,0,0,0,0
"3,047",C JYP LUIS OSCAR DEPAU Y BIBLIOTECA POPULAR MARTIN FIERRO,CASACUBERTA 581 581,7000,0293-44857,-59.10272,-37.31139,414,"1,119","MARQUEZ, EMIR",1,1,1,0,0,0,0
"3,048",C JYP HACER,FIGUEROA 840 840,7000,451480,-59.14958,-37.30931,414,"1,119",QUIROGA BLANCA,1,1,1,0,0,0,0
"3,049",C JYP SAN CAYETANO TANDIL,ARGERICH  2296,7000,02293-443231,-59.13333,-37.33333,414,"1,119",SILVIA INES NOGUERA,1,1,1,0,0,0,0
"3,050",C JYP BARRIO PARQUE LA MOVEDIZA,FIGUEROA 1828 38  ,7000,029-350003/3517,-59.16109,-37.30036,414,"1,119",,1,,,,,,
"3,051",C JYP DEL BARRIO GRAL BELGRANO,BARIFFI E ITUZAINGO  81  ,7000,02293-425024/42,-59.13333,-37.33333,414,"1,119",AYUL RACIDI TERESA,1,1,1,0,0,0,0
"3,052",C JYP VILLA ITALIA,AMEGHINO 334 39  ,7000,453044/429567/4,-59.14295,-37.30826,414,"1,119",FERNANDEZ ELIDA,1,1,1,0,0,0,0
"3,053",FED CENTRO SUR BONAERENSE DE JYP,BARIFFI E ITUZAINGO S/N¦  ,7000,02293-444857/44,-59.13333,-37.33333,414,"1,119",MARQUEZ EMIR,0,1,1,0,0,0,0
